Date,SEM_Google_Spend,SEM_Google_Clicks,SEM_Google_Impressions,Preload_IronSource_Aura_Spend,Preload_IronSource_Aura_launches,Preload_IronSource_Aura_impressions,Preload_IronSource_Aura_app_downloads,Programmatic_Bidease_Spend,Programmatic_Bidease_Clicks,Programmatic_Bidease_Impressions,Preload_Digital_Turbine_Spend,Preload_Digital_Turbine_launches,Preload_Digital_Turbine_impressions,Preload_Digital_Turbine_app_downloads,Programmatic_Tapjoy_Spend,Programmatic_Tapjoy_Clicks,Programmatic_Tapjoy_Impressions,SEM_Apple_Search_Ads_Spend,SEM_Apple_Search_Ads_Clicks,SEM_Apple_Search_Ads_Impressions,Programmatic_LiftOff_Spend,Programmatic_LiftOff_Clicks,Programmatic_LiftOff_Impressions,Programmatic_IronSource_Sonic_Spend,Programmatic_IronSource_Sonic_Clicks,Programmatic_IronSource_Sonic_Impressions,PaidSocial_Twitter_Spend,PaidSocial_Twitter_Clicks,PaidSocial_Twitter_Impressions,Programmatic_TikTok_Spend,Programmatic_TikTok_Clicks,Programmatic_TikTok_Impressions,PaidSocial_Vibe_Spend,PaidSocial_Vibe_Clicks,PaidSocial_Vibe_Impressions,Programmatic_Persona.ly_Spend,Programmatic_Persona.ly_Clicks,Programmatic_Persona.ly_Impressions,SocialEng_Facebook_Impressions,SocialEng_Facebook_Total_Engagements,SocialEng_Facebook_Estimated_Clicks,SocialEng_LinkedIn_Impressions,SocialEng_LinkedIn_Total_Engagements,SocialEng_LinkedIn_Estimated_Clicks,SocialEng_YouTube_Impressions,SocialEng_YouTube_Total_Engagements,SocialEng_YouTube_Estimated_Clicks,SocialEng_Instagram_Impressions,SocialEng_Instagram_Total_Engagements,SocialEng_Instagram_Estimated_Clicks,SocialEng_Twitter_Impressions,SocialEng_Twitter_Total_Engagements,SocialEng_Twitter_Estimated_Clicks,SocialEng_TikTok_Impressions,SocialEng_TikTok_Total_Engagements,OrganicSearch_Google_Clicks,OrganicSearch_Google_Impressions,OrganicSearch_Google_Position,Overall_Product_Visits,US Weather Impact Rating,EventsCamp/Vend_Campaign_Flag,EventsCamp/Vend_Campaign/Vendor(s),Critical_Event_Flag,Overall_Visits_Critical_Event_Flag,Installs_Critical_Event_Flag,Visits_Critical_Event_Flag,Event_Name,MobileWeb_TWC Mobile Web_Visits,Apps_TWC Universal Android 4G+_Visits,Apps_TWC Universal iOS 4G+_Visits,Web_TWC Web_Visits,Overall_Web_Visits,Twitter_TikTok_Combined_Spend,Twitter_TikTok_Combined_Clicks,Twitter_TikTok_Combined_Impressions,Influencer_Spend,Influencer_Daily_Impressions,Total_App_Installs,Usage,Preference,Seen as experts,Net Favorability,Net Trust,Realibality,Accuracy,NPS,Positive impact on community,Positive impact on well being,Brand_Spend,Brand_Impressions
16-03-2024,1090.44,4755,66146,0.6907,5,3,0,245.1589,585181,1058,0,0,0,0,0,0,0,1082,1344,17654,1489.434326,112356,2072826,0,0,0,0,0,0,0,0,0,0,0,0,500.6521,19655,549602,398958,3444,0,0,0,0,0,332,0,0,0,0,14343881,268,0,0,0,1567990,16338057,3.14,40024887,1.5,1,TWCBrandAccuracy_Cluep ; TWCBrandAccuracy_Discovery ; TWCBrandAccuracy_Hulu ; TWCBrandAccuracy_Kargo ; TWCBrandAccuracy_YouTube ; Influencer_Collectives_TikTok,1,0,0,0,Snowstorm in the Rockies,5240315,8207187,25097200,1480185,6720500,0,0,0,550,173196,35540,0.69,0.26,0.82,0.72,0.68,0,0.82,20,0,0,0,0
17-03-2024,1352.22,5127,100396,1.067,6,1,0,252.3173,563475,1070,0,0,0,0,0,0,0,1114.07,1372,18248,1491.322037,141405,2169388,0,0,0,0,0,0,0,0,0,0,0,0,501.7015,19131,600078,488175,4135,0,0,0,0,0,632,0,215640,7232,0,23740660,311,0,0,0,1669213,19773638,3.82,41559472,1.5,1,TWCBrandAccuracy_Cluep ; TWCBrandAccuracy_Discovery ; TWCBrandAccuracy_Hulu ; TWCBrandAccuracy_Kargo ; TWCBrandAccuracy_YouTube ; Influencer_Collectives_TikTok,1,1,0,1,Snowstorm in the Rockies,5363830,8712772,25911547,1571323,6935153,0,0,0,490,166971,34033,0.69,0.26,0.82,0.72,0.68,0,0.82,20,0,0,0,0
18-03-2024,1044.94,4506,61647,1.094,5,0,0,232.291,609781,1079,0,0,0,0,0,0,0,1184.44,1534,23121,1517.800295,103614,2091670,0,0,0,0,0,0,0,0,0,0,0,0,500.8655,20661,540607,988241,10985,0,2459,51,0,0,3210,0,647066,17978,0,59346692,1283,0,86777,5288,1932532,17967538,3.21,40584345,1.25,1,TWCBrandAccuracy_Cluep ; TWCBrandAccuracy_Discovery ; TWCBrandAccuracy_Hulu ; TWCBrandAccuracy_Kargo ; TWCBrandAccuracy_YouTube ; Influencer_Collectives_TikTok,0,0,0,0,0,5303501,8310459,24475012,2495373,7798874,0,0,0,600,196681,31865,0.69,0.26,0.82,0.72,0.68,0,0.82,20,0,0,0,0
19-03-2024,1003.89,4282,55693,0.869,6,1,1,213.6811,613064,1038,0,0,0,0,0,0,0,1343.98,1816,24770,1485.730641,92496,1674259,0,0,0,0,0,0,0,0,0,0,0,0,500.6911,20576,570664,857681,8803,0,13866,292,33,0,895,0,501758,13355,0,59638025,1065,0,49914,2219,1812685,17071417,3.27,38996468,1,1,TWCBrandAccuracy_Cluep ; TWCBrandAccuracy_Discovery ; TWCBrandAccuracy_Hulu ; TWCBrandAccuracy_Kargo ; TWCBrandAccuracy_YouTube ; Influencer_Collectives_TikTok,0,0,0,0,0,5108827,7811678,23746774,2329189,7438016,0,0,0,450,152366,30448,0.69,0.26,0.82,0.72,0.68,0,0.82,20,0,0,0,0
20-03-2024,1102.19,4530,60218,0.759,6,0,0,216.3131,592913,2263,0,0,0,0,0,0,0,1222.53,1557,19953,1482.69864,93366,1577599,0,0,0,0,0,0,0,0,0,0,0,0,500.7251,19785,664953,879246,5639,0,3819,102,0,0,1073,0,593439,11547,0,77895326,944,0,705203,27701,2190515,18610613,3.17,42896106,1.25,1,TWCBrandAccuracy_Cluep ; TWCBrandAccuracy_Discovery ; TWCBrandAccuracy_Hulu ; TWCBrandAccuracy_Kargo ; TWCBrandAccuracy_YouTube ; Influencer_Collectives_TikTok,0,0,0,0,0,5690348,8649560,26052637,2503561,8193909,0,0,0,700,163386,33116,0.69,0.26,0.82,0.72,0.68,0,0.82,20,0,0,0,0
21-03-2024,1501.81,6020,74378,1.828,6,1,0,228.427,693863,1910,0,0,0,0,0,0,0,1137.28,1404,14523,1482.523857,100286,1507147,0,0,0,0,0,0,0,0,0,0,0,0,501.09,19955,591852,940099,8785,0,4611,121,0,0,2013,0,986010,35556,0,52795903,1064,0,203497,9750,2453120,20641069,3.09,50646839,1.5,1,TWCBrandAccuracy_Cluep ; TWCBrandAccuracy_Discovery ; TWCBrandAccuracy_Hulu ; TWCBrandAccuracy_Kargo ; TWCBrandAccuracy_YouTube ; Influencer_Collectives_TikTok,0,0,0,0,0,7491626,9988267,29960994,3205952,10697578,0,0,0,800,156576,36658,0.69,0.26,0.82,0.72,0.68,0,0.82,20,0,0,0,0
22-03-2024,1559.18,6424,79040,1.722,8,0,0,222.7756,695554,1675,0,0,0,0,0,0,0,1337.76,1720,17822,1468.71195,93401,1581599,0,0,0,0,0,0,0,0,0,0,0,0,500.8614,20765,565308,1217640,14009,0,5293,112,0,0,499,0,587210,31830,0,69051509,997,0,346534,25554,2726844,23165976,2.98,59326414,1.5,1,TWCBrandAccuracy_Cluep ; TWCBrandAccuracy_Discovery ; TWCBrandAccuracy_Hulu ; TWCBrandAccuracy_Kargo ; TWCBrandAccuracy_YouTube ; Influencer_Collectives_TikTok,0,0,0,0,0,9011953,11401546,35092354,3820561,12832514,0,0,0,1010,269803,43932,0.69,0.26,0.82,0.72,0.68,0,0.82,20,0,0,0,0
23-03-2024,1649.78,6175,89948,1.6577,10,2,0,230.6474,747374,1770,0,0,0,0,0,0,0,1436.16,2034,22637,1492.095685,93988,1624821,0,0,0,0,0,0,0,0,0,0,0,0,501.8642,19826,634182,347382,2447,0,1477,38,35,0,412,0,104522,2250,0,19016241,371,0,6892,256,2200876,20885819,3.23,51031659,1.75,1,TWCBrandAccuracy_Cluep ; TWCBrandAccuracy_Discovery ; TWCBrandAccuracy_Hulu ; TWCBrandAccuracy_Kargo ; TWCBrandAccuracy_YouTube ; Influencer_Collectives_TikTok,0,0,0,0,0,8185594,9735615,30579752,2530698,10716292,0,0,0,780,256600,41306,0.69,0.26,0.82,0.72,0.68,0,0.82,20,0,0,0,0
24-03-2024,1707.08,6121,96042,1.103,7,1,0,192.2145,691702,2249,0,0,0,0,0,0,0,1487.06,1851,33780,1505.74139,99952,2063135,0,0,0,0,0,0,0,0,0,0,0,0,500.6268,19233,557835,376823,2176,0,0,0,0,0,520,0,30853,0,0,14275322,252,0,0,0,2151190,20329337,3.31,50284942,1.75,1,TWCBrandAccuracy_Cluep ; TWCBrandAccuracy_Discovery ; TWCBrandAccuracy_Hulu ; TWCBrandAccuracy_Kargo ; TWCBrandAccuracy_YouTube ; Influencer_Collectives_TikTok,0,0,0,0,0,8109699,9906778,29864644,2403821,10513520,0,0,0,780,198904,40629,0.69,0.26,0.82,0.72,0.68,0,0.82,20,0,0,0,0
25-03-2024,2302.59,8015,115917,0.26,2,0,0,265.0863,844238,2894,0,0,0,0,0,0,0,2463.86,3025,56799,1479.489572,100412,1713821,0,0,0,0,0,0,0,0,0,0,0,0,500.851,20464,502576,1512460,13798,0,941,19,0,0,888,0,863258,27892,0,50197851,1017,0,78261,3375,2303975,21516720,3.34,53867808,1.75,1,TWCBrandAccuracy_Cluep ; TWCBrandAccuracy_Discovery ; TWCBrandAccuracy_Hulu ; TWCBrandAccuracy_Kargo ; TWCBrandAccuracy_YouTube ; Influencer_Collectives_TikTok,1,1,1,1,winter storm in the Upper Midwest,7884243,10672793,31721658,3589114,11473357,0,0,0,1000,247520,40248,0.69,0.26,0.82,0.72,0.68,0,0.82,20,0,0,0,0
26-03-2024,2410.18,7701,131863,0.573,4,0,0,488.2166,1177629,4005,0,0,0,0,0,0,0,2429.44,2879,43936,1482.660404,88652,1455434,0,0,0,0,0,0,0,0,0,0,0,0,480.5614,20309,511751,1166892,10319,0,0,0,0,0,1393,0,434086,13801,0,53507222,1019,0,13900,794,2091114,20031422,3.21,49979930,1.5,1,TWCBrandAccuracy_Cluep ; TWCBrandAccuracy_Discovery ; TWCBrandAccuracy_Hulu ; TWCBrandAccuracy_Kargo ; TWCBrandAccuracy_YouTube ; Influencer_Collectives_TikTok,1,0,0,0,winter storm in the Upper Midwest,7203628,10137206,29232864,3406232,10609860,0,0,0,1100,295714,37416,0.69,0.26,0.82,0.72,0.68,0,0.82,20,0,0,0,0
27-03-2024,2378.97,7099,148320,0.278,4,0,0,486.1273,1129455,3503,0,0,0,0,0,0,0,2565.15,3116,43786,1479.411994,68128,1267978,0,0,0,0,0,0,0,0,0,0,0,0,455.9144,19607,498346,521661,3936,0,0,0,0,0,633,0,295467,9747,0,38985902,540,0,42172,1745,2032331,19749121,3.09,46931738,1.5,1,TWCBrandAccuracy_Cluep ; TWCBrandAccuracy_Discovery ; TWCBrandAccuracy_Hulu ; TWCBrandAccuracy_Kargo ; TWCBrandAccuracy_YouTube ; Influencer_Collectives_TikTok,1,0,0,0,winter storm in the Upper Midwest,6701206,9320869,27663098,3246565,9947771,0,0,0,1100,286587,33962,0.69,0.26,0.82,0.72,0.68,0,0.82,20,0,0,0,0
28-03-2024,3486.86,7959,341036,0.958,4,0,1,432.7654,1103825,3321,0,0,0,0,0,0,0,2628.5,3207,52352,2058.151508,117698,1223516,0,0,0,0,0,0,0,0,0,0,0,0,500.8988,18133,550599,748670,6700,0,0,0,0,0,1164,0,426092,12319,0,85762182,1127,0,57750,2272,1803562,17670879,3.21,40174616,1.5,1,TWCBrandAccuracy_Cluep ; TWCBrandAccuracy_Discovery ; TWCBrandAccuracy_Hulu ; TWCBrandAccuracy_Kargo ; TWCBrandAccuracy_YouTube ; Influencer_Collectives_TikTok,0,0,0,0,0,6020196,8011833,23240458,2902129,8922325,0,0,0,1400,361991,30959,0.69,0.26,0.82,0.72,0.68,0,0.82,20,0,0,0,0
29-03-2024,3777.53,8214,334397,1.908,9,1,0,360.9878,920698,2851,0,0,0,0,0,0,0,2521.77,3471,76591,1964.6833,105008,1143242,0,0,0,0,0,0,0,0,0,0,0,0,501.3783,18238,599434,977639,9525,0,3052,76,0,0,4150,0,558395,19109,0,59156957,1066,0,90213,4279,1721870,16946531,3.16,39116206,1.25,1,TWCBrandAccuracy_Cluep ; TWCBrandAccuracy_Discovery ; TWCBrandAccuracy_Hulu ; TWCBrandAccuracy_Kargo ; TWCBrandAccuracy_YouTube ; Influencer_Collectives_TikTok,0,0,0,0,0,5998124,7612913,23004614,2500555,8498679,0,0,0,1550,363069,29641,0.69,0.26,0.82,0.72,0.68,0,0.82,20,0,0,0,0
30-03-2024,4183.96,9160,360668,0.555,3,0,1,392.9667,970110,3099,0,0,0,0,0,0,0,3157.11,4150,87486,2007.87351,114560,1374798,0,0,0,0,0,0,0,0,0,0,0,0,500.9511,17752,590661,450633,3602,0,0,0,0,0,312,0,263397,7079,0,14414212,437,0,23883,1078,1730378,17584833,3.11,42153173,1.5,1,TWCBrandAccuracy_Cluep ; TWCBrandAccuracy_Discovery ; TWCBrandAccuracy_Hulu ; TWCBrandAccuracy_Kargo ; TWCBrandAccuracy_YouTube ; Influencer_Collectives_TikTok,0,0,0,0,0,6800687,8453890,24821021,2077575,8878262,0,0,0,1550,319930,34520,0.69,0.26,0.82,0.72,0.68,0,0.82,20,0,0,0,0
31-03-2024,4109.69,9433,333967,1.3245,7,0,1,499.058,1061366,3750,0,0,0,0,0,0,0,3464.87,4744,74949,2009.107062,123778,1596458,0,0,0,0,0,0,0,0,0,0,0,0,11.269,10492,13804,244640,1522,0,0,0,0,0,268,0,362297,8788,0,9522276,180,0,40569,1799,1844056,17931495,3.16,42550627,1.5,1,TWCBrandAccuracy_Cluep ; TWCBrandAccuracy_Discovery ; TWCBrandAccuracy_Hulu ; TWCBrandAccuracy_Kargo ; TWCBrandAccuracy_YouTube ; Influencer_Collectives_TikTok,0,0,0,0,0,6845562,8737002,24865859,2102204,8947766,0,0,0,1550,362171,34576,0.69,0.26,0.82,0.72,0.68,0,0.82,20,0,0,0,0
